watch_id,user_id,content_id,watch_time_minutes,watch_date,device
W15491,105,s1237,128,2025-12-19,Laptop
W15492,507,s8611,33,2025-10-16,TV
W15493,41,s4992,112,2025-03-21,TV
W15494,24,s345,165,2025-10-23,TV
W15495,1998,s7377,164,2025-04-11,Laptop
W15496,1183,s3652,75,2026-02-19,Tablet
W15497,1139,s3301,63,2025-12-15,Mobile
W15498,1062,s6383,135,2025-10-15,Tablet
W15499,1973,s1935,168,2025-08-22,Mobile
W15500,927,s6655,116,2025-10-22,Mobile
W15501,1429,s7339,146,2026-01-15,Mobile
W15502,1004,s4618,176,2026-01-18,Mobile
W15503,1770,s361,82,2025-06-02,TV
W15504,608,s555,166,2025-08-17,TV
W15505,1942,s4165,176,2025-09-12,TV
W15506,1867,s4359,44,2026-01-07,Tablet
W15507,972,s7186,51,2026-01-14,Laptop
W15508,607,s3329,40,2026-01-06,TV
W15509,97,s7400,166,2026-01-11,Laptop
W15510,660,s3904,129,2026-02-10,TV
W15511,726,s4407,92,2026-02-07,Tablet
W15512,25,s7965,98,2025-09-14,TV
W15513,321,s1595,140,2025-10-18,Mobile
W15514,691,s1989,75,2025-05-24,Tablet
W15515,1372,s6859,175,2026-01-24,TV
W15516,1852,s3148,131,2025-04-02,Mobile
W15517,581,s5968,167,2025-08-28,TV
W15518,901,s4547,71,2025-07-17,Laptop
W15519,277,s825,96,2025-10-13,Laptop
W15520,1531,s4059,79,2026-02-15,TV
W15521,1045,s8025,151,2025-08-25,TV
W15522,421,s7581,57,2025-04-19,Laptop
W15523,314,s8012,137,2026-01-11,Laptop
W15524,1594,s2698,63,2025-03-21,Laptop
W15525,382,s248,10,2025-12-28,Mobile
W15526,1644,s8471,23,2025-04-21,Mobile
W15527,1180,s1007,114,2025-11-15,TV
W15528,1905,s6226,90,2025-08-24,Tablet
W15529,1690,s5416,27,2025-09-19,TV
W15530,716,s2492,126,2025-05-22,Laptop
W15531,1618,s2476,39,2025-08-09,TV
W15532,857,s260,171,2025-03-18,Mobile
W15533,818,s6204,77,2025-06-05,Laptop
W15534,1393,s1926,31,2025-09-16,Mobile
W15535,710,s6225,163,2025-09-04,Tablet
W15536,1915,s1342,139,2025-03-26,TV
W15537,1156,s8545,137,2025-03-10,Tablet
W15538,492,s5642,143,2025-05-22,Laptop
W15539,841,s1087,154,2025-04-08,Laptop
W15540,356,s7992,129,2026-01-31,Laptop
W15541,168,s2064,177,2026-02-22,Mobile
W15542,641,s6864,155,2026-01-08,Mobile
W15543,1973,s66,90,2025-05-17,TV
W15544,1202,s6502,84,2026-01-26,Laptop
W15545,1897,s3102,10,2025-11-20,Laptop
W15546,1408,s7679,33,2025-05-27,TV
W15547,968,s439,31,2025-12-08,TV
W15548,559,s5201,125,2025-05-23,Mobile
W15549,1124,s4865,71,2025-03-13,TV
W15550,441,s3491,157,2025-12-29,TV
W15551,284,s5417,24,2025-10-23,Mobile
W15552,844,s75,102,2025-05-12,Mobile
W15553,1088,s7315,41,2025-06-15,TV
W15554,1632,s8419,122,2025-05-15,Tablet
W15555,1207,s4054,30,2025-07-22,Tablet
W15556,970,s5756,162,2025-09-28,Tablet
W15557,348,s8779,82,2025-08-30,Tablet
W15558,1527,s7545,105,2025-08-03,Laptop
W15559,984,s4144,11,2025-08-13,TV
W15560,580,s774,145,2025-06-17,Tablet
W15561,341,s888,136,2025-12-01,Mobile
W15562,1355,s7604,148,2026-01-09,Laptop
W15563,177,s4353,147,2025-05-13,Laptop
W15564,1581,s6555,54,2025-04-05,Tablet
W15565,1868,s7749,20,2025-05-17,Tablet
W15566,90,s4935,37,2025-04-28,Tablet
W15567,1066,s8523,178,2026-01-08,TV
W15568,1284,s273,137,2026-01-11,Laptop
W15569,1447,s1118,79,2025-04-16,Tablet
W15570,1296,s5699,60,2025-06-04,TV
W15571,1039,s8313,79,2025-12-29,Tablet
W15572,849,s3316,34,2025-11-25,Mobile
W15573,1300,s6149,12,2025-07-04,Tablet
W15574,1273,s4694,170,2025-09-29,TV
W15575,1495,s1654,34,2025-04-27,Tablet
W15576,1046,s3461,56,2025-11-06,TV
W15577,1167,s967,45,2025-12-03,TV
W15578,197,s5881,159,2025-04-26,TV
W15579,501,s422,157,2025-10-19,Tablet
W15580,1238,s8494,24,2025-12-09,Laptop
W15581,496,s6997,10,2026-02-25,Mobile
W15582,1293,s3582,134,2025-07-23,Mobile
W15583,1437,s6632,140,2025-12-16,Laptop
W15584,296,s4436,134,2025-05-22,TV
W15585,291,s6073,148,2025-10-01,TV
W15586,1537,s497,132,2025-04-21,Mobile
W15587,870,s2878,49,2025-07-16,Laptop
W15588,71,s6317,25,2025-04-22,Mobile
W15589,1123,s337,143,2025-03-24,TV
W15590,88,s2789,59,2025-09-16,TV
W15591,1832,s111,139,2025-07-25,Laptop
W15592,1427,s1171,143,2025-10-09,Tablet
W15593,656,s2639,70,2026-03-07,Tablet
W15594,508,s6325,95,2025-08-19,Tablet
W15595,1241,s5657,177,2026-03-08,TV
W15596,862,s6402,111,2025-11-24,Laptop
W15597,1897,s7503,160,2026-03-02,Tablet
W15598,1565,s8245,155,2026-02-10,Mobile
W15599,1652,s8101,38,2025-11-17,Tablet
W15600,929,s3612,155,2026-01-25,TV
W15601,846,s4516,10,2025-03-24,TV
W15602,1051,s8431,73,2025-04-07,Mobile
W15603,172,s8368,67,2025-08-14,Tablet
W15604,156,s7236,106,2025-12-14,Mobile
W15605,359,s6420,33,2025-04-22,Mobile
W15606,1724,s6024,125,2026-03-05,Laptop
W15607,670,s1812,127,2026-02-24,Laptop
W15608,732,s2650,168,2025-11-21,Mobile
W15609,789,s8050,53,2025-03-13,TV
W15610,1135,s2790,141,2025-06-22,Laptop
W15611,1627,s3678,129,2025-08-19,Tablet
W15612,1809,s5096,72,2026-02-21,TV
W15613,803,s2733,90,2025-12-07,Mobile
W15614,954,s1010,95,2025-12-03,Tablet
W15615,81,s6931,144,2025-05-25,Laptop
W15616,1046,s5807,81,2026-02-28,Laptop
W15617,954,s4235,103,2025-05-20,TV
W15618,1299,s1700,180,2025-05-28,Tablet
W15619,674,s1315,36,2026-02-16,Laptop
W15620,1557,s1192,100,2025-04-08,TV
W15621,1236,s4083,87,2025-11-09,Tablet
W15622,1076,s26,60,2025-10-11,Mobile
W15623,1018,s4496,38,2025-11-17,Mobile
W15624,764,s4357,126,2025-06-21,TV
W15625,21,s8121,131,2025-08-10,Mobile
W15626,1812,s8733,152,2025-11-04,TV
W15627,1987,s3114,107,2025-03-27,TV
W15628,1279,s492,140,2025-07-28,TV
W15629,1711,s7845,118,2025-05-02,Mobile
W15630,48,s7077,89,2025-11-15,Tablet
W15631,1519,s5132,60,2025-05-18,Tablet
W15632,504,s5231,175,2025-07-12,TV
W15633,875,s1332,93,2025-03-09,Laptop
W15634,282,s2425,128,2025-12-05,Tablet
W15635,1361,s6867,105,2025-11-22,Tablet
W15636,1831,s3337,146,2026-02-20,Laptop
W15637,1161,s314,11,2025-09-30,Mobile
W15638,1171,s8435,83,2025-09-03,Mobile
W15639,1213,s3323,74,2025-10-25,Mobile
W15640,536,s3616,176,2025-05-24,Mobile
W15641,285,s6195,160,2025-09-19,Laptop
W15642,358,s4161,50,2025-09-10,Mobile
W15643,261,s7782,28,2026-01-08,Mobile
W15644,1568,s1338,161,2025-10-28,Tablet
W15645,1873,s745,131,2025-05-31,Laptop
W15646,1177,s3959,51,2025-03-12,TV
W15647,1477,s8776,170,2025-03-14,Laptop
W15648,507,s6980,112,2026-01-26,TV
W15649,1086,s2529,122,2026-02-15,Mobile
W15650,1463,s3844,173,2025-07-18,Mobile
W15651,1142,s764,75,2026-01-07,TV
W15652,1032,s6283,103,2025-11-30,Tablet
W15653,496,s2335,14,2025-12-02,Laptop
W15654,947,s2166,126,2025-09-07,Mobile
W15655,860,s5006,81,2025-09-25,Tablet
W15656,1389,s6025,32,2025-12-14,Tablet
W15657,959,s961,116,2026-02-26,TV
W15658,1327,s3714,17,2025-12-31,Tablet
W15659,1097,s8690,97,2025-03-21,Mobile
W15660,972,s3692,114,2025-06-03,Laptop
W15661,813,s4808,168,2025-10-18,Tablet
W15662,1645,s1621,157,2026-01-16,Mobile
W15663,71,s1582,63,2025-08-28,Mobile
W15664,363,s421,48,2025-10-05,Tablet
W15665,1423,s5285,25,2026-02-16,Tablet
W15666,715,s7695,111,2025-12-30,Tablet
W15667,512,s6418,152,2025-09-19,Tablet
W15668,1988,s912,164,2025-09-20,Laptop
W15669,649,s1057,150,2025-04-03,Tablet
W15670,872,s7449,90,2026-01-25,Tablet
W15671,159,s8585,152,2025-05-10,Tablet
W15672,759,s4366,132,2025-09-21,Tablet
W15673,1834,s7211,54,2025-12-22,Laptop
W15674,153,s97,166,2025-12-27,Laptop
W15675,1533,s1033,160,2025-07-24,Laptop
W15676,1865,s1728,126,2025-11-21,Tablet
W15677,356,s6876,11,2025-10-05,Mobile
W15678,137,s7545,68,2026-01-30,Tablet
W15679,438,s3950,141,2025-12-22,Tablet
W15680,782,s3200,76,2026-01-14,Mobile
W15681,1541,s3817,135,2025-07-07,Mobile
W15682,1794,s7090,125,2025-09-23,TV
W15683,994,s5392,77,2025-09-06,TV
W15684,343,s5160,100,2025-06-18,Mobile
W15685,1989,s1240,105,2025-04-28,Tablet
W15686,6,s2579,119,2025-06-20,Laptop
W15687,937,s8691,97,2025-03-29,TV
W15688,444,s8502,56,2025-08-31,Laptop
W15689,1395,s6804,167,2025-11-27,Laptop
W15690,781,s2286,24,2025-06-04,TV
W15691,209,s7384,159,2025-07-18,Mobile
W15692,1073,s5148,67,2025-11-02,TV
W15693,1541,s4225,52,2025-06-08,Tablet
W15694,595,s946,153,2025-08-01,Laptop
W15695,844,s4211,158,2025-11-18,TV
W15696,355,s2202,107,2025-05-24,Tablet
W15697,1556,s4197,102,2025-03-17,Laptop
W15698,1779,s7082,154,2025-04-04,Tablet
W15699,1099,s1801,164,2025-05-18,Mobile
W15700,118,s1286,116,2025-08-05,TV
W15701,771,s2,70,2025-11-19,TV
W15702,1077,s7396,52,2025-04-19,Mobile
W15703,246,s7284,60,2025-11-29,Mobile
W15704,589,s5588,166,2025-03-29,Tablet
W15705,784,s8719,123,2025-06-22,Laptop
W15706,156,s4753,177,2025-08-19,Tablet
W15707,756,s4066,110,2026-01-22,Mobile
W15708,956,s1659,97,2026-01-22,Laptop
W15709,1858,s83,89,2025-04-09,TV
W15710,417,s3415,122,2025-08-08,TV
W15711,1505,s1600,151,2026-02-11,Tablet
W15712,765,s473,154,2025-10-12,Tablet
W15713,103,s2063,72,2025-03-20,TV
W15714,344,s4725,116,2025-12-11,Mobile
W15715,1290,s1838,38,2025-03-27,Tablet
W15716,1426,s959,119,2025-04-12,Mobile
W15717,1464,s8084,17,2026-01-27,TV
W15718,961,s1940,54,2025-11-09,Tablet
W15719,1284,s6157,20,2025-06-12,Mobile
W15720,539,s3522,172,2025-12-02,TV
W15721,254,s3622,135,2025-09-30,TV
W15722,1,s863,15,2026-01-22,Mobile
W15723,1725,s6159,91,2025-03-23,TV
W15724,1468,s5657,145,2026-02-01,Laptop
W15725,142,s7221,100,2025-06-12,Laptop
W15726,790,s6049,130,2026-01-01,TV
W15727,857,s1842,71,2025-06-14,Mobile
W15728,342,s4460,34,2026-02-03,Mobile
W15729,322,s1999,92,2025-07-30,Laptop
W15730,375,s4086,89,2025-10-17,Laptop
W15731,60,s5116,19,2025-04-27,Laptop
W15732,1968,s7885,170,2025-11-11,Tablet
W15733,1442,s9,89,2025-03-27,Tablet
W15734,283,s8636,22,2025-04-05,Tablet
W15735,1420,s933,163,2025-06-20,TV
W15736,1717,s3189,27,2025-09-19,TV
W15737,633,s5236,91,2025-10-25,TV
W15738,1573,s346,145,2025-08-31,TV
W15739,886,s80,155,2025-03-27,Tablet
W15740,1161,s1312,170,2026-01-13,Mobile
W15741,356,s936,73,2025-09-26,Tablet
W15742,688,s3160,149,2026-01-12,TV
W15743,1384,s5656,107,2025-09-22,Laptop
W15744,1969,s8142,82,2025-11-17,TV
W15745,172,s4382,118,2025-06-30,Laptop
W15746,1812,s2978,22,2025-03-13,Tablet
W15747,1717,s2825,114,2025-03-17,Tablet
W15748,1826,s1628,70,2025-05-02,Tablet
W15749,815,s8550,115,2025-03-12,Mobile
W15750,981,s484,168,2025-09-04,Tablet
W15751,639,s2135,24,2025-12-05,Tablet
W15752,860,s2145,60,2025-10-03,Mobile
W15753,610,s649,137,2026-02-09,Mobile
W15754,211,s4940,179,2025-08-10,TV
W15755,233,s6526,72,2025-08-13,Laptop
W15756,1339,s7670,139,2025-12-21,Mobile
W15757,1353,s3932,66,2025-05-21,Mobile
W15758,1000,s7262,37,2025-11-05,Laptop
W15759,374,s7974,30,2026-02-24,Laptop
W15760,979,s7633,73,2025-09-07,Tablet
W15761,55,s2534,143,2025-10-30,TV
W15762,927,s4936,95,2025-06-18,Laptop
W15763,1589,s1118,141,2025-11-20,Mobile
W15764,1326,s7959,126,2025-05-30,TV
W15765,1602,s5600,51,2025-10-03,Mobile
W15766,522,s7973,82,2025-04-23,Mobile
W15767,1491,s838,129,2026-01-20,Tablet
W15768,449,s4919,48,2025-07-22,Mobile
W15769,207,s1276,62,2025-03-16,Mobile
W15770,1469,s2057,25,2025-05-14,Tablet
W15771,693,s2949,157,2025-03-12,TV
W15772,1595,s902,95,2025-07-11,TV
W15773,1767,s5687,133,2025-09-04,Tablet
W15774,818,s3705,20,2025-04-07,Laptop
W15775,23,s6872,84,2025-04-27,Tablet
W15776,932,s4059,55,2026-02-08,Tablet
W15777,1146,s643,98,2025-12-31,Tablet
W15778,1423,s7186,31,2025-06-23,Laptop
W15779,667,s793,87,2025-06-18,Mobile
W15780,746,s3289,162,2025-11-05,Tablet
W15781,361,s6767,40,2025-09-22,TV
W15782,58,s4065,90,2025-04-27,TV
W15783,616,s8178,13,2025-05-18,Mobile
W15784,306,s7410,157,2025-04-12,Tablet
W15785,1576,s2409,70,2025-11-12,Laptop
W15786,272,s5946,39,2025-05-20,Mobile
W15787,112,s219,67,2025-05-29,Mobile
W15788,437,s8029,70,2025-03-23,Mobile
W15789,105,s5832,52,2025-06-02,Mobile
W15790,107,s4155,94,2025-03-23,Laptop
W15791,1979,s4694,10,2025-10-09,Tablet
W15792,1508,s4680,169,2025-06-21,Laptop
W15793,935,s5162,72,2025-09-15,Mobile
W15794,4,s7678,93,2025-11-24,Mobile
W15795,193,s2551,134,2025-08-19,TV
W15796,978,s4054,42,2025-10-19,Mobile
W15797,1684,s267,105,2025-12-11,Tablet
W15798,1113,s1538,118,2025-05-10,TV
W15799,174,s2013,139,2025-06-04,Tablet
W15800,1517,s3153,85,2025-12-26,Laptop
W15801,954,s4552,93,2025-05-21,Mobile
W15802,386,s573,94,2025-12-10,Tablet
W15803,167,s4818,162,2025-12-16,Laptop
W15804,574,s7772,120,2026-01-31,Tablet
W15805,946,s2983,54,2025-06-20,Laptop
W15806,1282,s120,150,2025-10-13,Laptop
W15807,1579,s891,57,2025-12-07,Laptop
W15808,865,s5271,55,2025-04-05,TV
W15809,1324,s2779,132,2025-05-17,Mobile
W15810,858,s553,34,2025-04-25,Tablet
W15811,218,s7336,129,2025-10-18,TV
W15812,1456,s4497,11,2025-09-30,Tablet
W15813,1353,s7288,173,2025-09-12,Tablet
W15814,887,s3012,175,2025-07-05,TV
W15815,1076,s1782,168,2025-10-19,TV
W15816,31,s16,101,2025-07-14,Mobile
W15817,1677,s5360,50,2026-02-11,Laptop
W15818,1201,s3278,29,2025-09-21,Tablet
W15819,1897,s7717,86,2025-05-01,Laptop
W15820,614,s5132,93,2025-04-02,TV
W15821,294,s6355,44,2026-01-16,Laptop
W15822,1626,s341,120,2025-07-18,Mobile
W15823,1444,s8459,114,2025-06-17,Tablet
W15824,173,s6795,64,2025-04-22,Tablet
W15825,1554,s1797,122,2025-03-28,Tablet
W15826,311,s2955,122,2025-10-07,Laptop
W15827,893,s3482,117,2025-06-05,Laptop
W15828,1961,s818,124,2025-10-04,TV
W15829,789,s6902,46,2025-07-11,Tablet
W15830,1475,s1983,140,2025-09-22,Tablet
W15831,531,s41,103,2026-02-09,Mobile
W15832,1937,s7396,145,2025-04-29,TV
W15833,1241,s4360,74,2025-03-30,Laptop
W15834,1082,s1927,124,2025-07-15,Tablet
W15835,594,s7427,48,2025-12-22,Tablet
W15836,1407,s8042,165,2025-09-02,TV
W15837,160,s599,140,2025-03-30,Mobile
W15838,293,s1029,34,2025-04-20,Tablet
W15839,1357,s475,142,2025-07-10,TV
W15840,150,s5420,25,2025-08-18,Tablet
W15841,1802,s4102,37,2025-05-22,Laptop
W15842,634,s5513,168,2025-07-02,TV
W15843,1889,s1126,79,2025-04-17,TV
W15844,82,s6525,108,2026-02-26,TV
W15845,1515,s5735,84,2025-05-15,TV
W15846,1549,s2387,49,2025-10-16,Tablet
W15847,839,s26,128,2026-02-05,Mobile
W15848,863,s2311,37,2025-05-15,Mobile
W15849,1874,s8305,163,2025-12-20,TV
W15850,840,s1162,112,2026-01-10,TV
W15851,1617,s7045,35,2026-01-27,Mobile
W15852,1771,s6170,176,2025-03-22,Mobile
W15853,1468,s6565,164,2025-11-15,Tablet
W15854,100,s1999,44,2025-11-28,TV
W15855,1775,s6002,153,2026-02-10,Tablet
W15856,1618,s3219,69,2026-01-08,Laptop
W15857,1161,s6646,166,2025-04-26,Laptop
W15858,227,s2888,35,2025-06-04,Mobile
W15859,1860,s8309,46,2025-05-23,Tablet
W15860,778,s8194,115,2025-05-21,Laptop
W15861,612,s4631,65,2025-07-24,TV
W15862,1663,s7635,91,2026-01-20,Mobile
W15863,923,s1197,179,2025-06-22,Tablet
W15864,619,s4686,107,2026-03-06,Mobile
W15865,1596,s5703,59,2025-06-24,Laptop
W15866,1961,s4074,58,2025-03-16,Mobile
W15867,1241,s6800,134,2025-10-26,Laptop
W15868,1046,s815,41,2025-05-19,TV
W15869,1474,s7855,99,2025-03-21,Mobile
W15870,952,s4426,127,2025-04-16,Mobile
W15871,909,s2739,132,2026-03-03,TV
W15872,1598,s5814,168,2025-09-13,Mobile
W15873,1376,s3264,180,2025-06-30,Mobile
W15874,887,s6578,167,2025-07-17,Tablet
W15875,940,s7855,164,2026-01-18,Tablet
W15876,766,s6630,43,2025-11-24,TV
W15877,540,s1509,49,2025-10-07,TV
W15878,1531,s583,56,2025-08-16,Tablet
W15879,335,s1170,170,2025-05-13,Mobile
W15880,1569,s11,10,2025-05-01,Laptop
W15881,196,s3430,166,2025-12-05,Laptop
W15882,694,s1056,102,2025-03-17,TV
W15883,420,s7855,174,2025-04-05,TV
W15884,1921,s1001,83,2025-06-16,Laptop
W15885,511,s3966,69,2025-10-25,Laptop
W15886,1364,s3882,115,2025-11-17,Tablet
W15887,1164,s7117,81,2025-05-31,Mobile
W15888,594,s1572,133,2025-10-05,Mobile
W15889,1233,s1181,123,2025-11-26,Mobile
W15890,1501,s8215,87,2025-06-22,Laptop
W15891,1135,s3525,56,2025-05-08,Mobile
W15892,558,s2327,114,2025-10-25,TV
W15893,1715,s5156,30,2025-11-06,TV
W15894,755,s3292,176,2025-07-27,Mobile
W15895,1229,s4851,78,2025-06-30,Mobile
W15896,814,s5828,41,2025-09-26,TV
W15897,417,s4845,92,2025-12-05,Tablet
W15898,1093,s151,59,2025-03-23,Tablet
W15899,1462,s5650,105,2026-01-23,TV
W15900,1963,s2923,177,2025-08-19,Laptop
W15901,1159,s5071,108,2025-05-21,Tablet
W15902,450,s3139,175,2026-01-08,Tablet
W15903,952,s2627,34,2025-11-05,TV
W15904,755,s1200,91,2025-03-24,Mobile
W15905,258,s4097,151,2025-07-11,TV
W15906,206,s2014,121,2026-01-29,Laptop
W15907,1068,s4627,91,2026-02-15,Mobile
W15908,59,s6373,34,2025-05-01,Mobile
W15909,237,s7187,144,2025-07-10,Laptop
W15910,447,s347,50,2025-09-03,TV
W15911,58,s8448,107,2025-06-03,TV
W15912,1242,s2651,25,2025-03-22,TV
W15913,968,s3346,14,2025-04-18,Mobile
W15914,1804,s1903,25,2026-01-23,Mobile
W15915,6,s2140,150,2025-07-28,Laptop
W15916,460,s2382,110,2025-12-03,TV
W15917,242,s444,154,2025-07-19,Laptop
W15918,176,s658,98,2025-09-09,Laptop
W15919,994,s6896,53,2025-04-09,TV
W15920,387,s2082,30,2025-09-25,TV
W15921,445,s2305,82,2025-06-08,TV
W15922,1980,s7484,76,2025-09-17,TV
W15923,1484,s8588,103,2025-06-03,Laptop
W15924,1290,s8669,93,2026-01-29,Laptop
W15925,278,s7057,120,2025-09-22,Tablet
W15926,1595,s1188,143,2025-08-29,Tablet
W15927,1226,s4726,179,2025-05-04,Laptop
W15928,328,s4718,13,2025-09-20,Laptop
W15929,1666,s6983,22,2025-09-30,Tablet
W15930,1106,s2339,149,2025-04-17,TV
W15931,1929,s6825,144,2025-09-25,Mobile
W15932,1638,s8198,90,2025-08-03,TV
W15933,382,s2727,74,2026-02-16,Laptop
W15934,1559,s5421,167,2025-07-07,Laptop
W15935,1388,s366,115,2025-10-17,TV
W15936,1031,s7595,71,2025-05-21,Tablet
W15937,840,s2287,85,2025-10-22,TV
W15938,1666,s492,173,2025-05-08,TV
W15939,1504,s8295,100,2025-05-12,Mobile
W15940,781,s4306,117,2025-07-12,Laptop
W15941,517,s5289,135,2025-03-20,Tablet
W15942,339,s4201,79,2025-05-08,Mobile
W15943,785,s1831,169,2025-07-15,Tablet
W15944,1738,s7835,43,2025-07-20,Tablet
W15945,423,s3817,143,2025-05-04,Tablet
W15946,264,s3578,68,2025-12-23,Tablet
W15947,909,s3348,150,2026-02-22,TV
W15948,1191,s7516,97,2025-08-18,Laptop
W15949,1821,s7935,156,2025-05-28,Mobile
W15950,1716,s906,76,2025-04-25,Tablet
W15951,398,s214,16,2026-01-30,TV
W15952,269,s543,167,2026-01-09,TV
W15953,1879,s4909,79,2025-07-17,Mobile
W15954,1825,s543,111,2026-02-06,Tablet
W15955,13,s5908,161,2025-08-08,Mobile
W15956,850,s8227,50,2025-12-17,Mobile
W15957,344,s1570,122,2026-01-25,Tablet
W15958,1960,s6585,136,2025-05-12,Mobile
W15959,436,s6845,147,2025-03-28,Mobile
W15960,1902,s4619,34,2025-06-03,Tablet
W15961,1766,s967,140,2026-01-31,Mobile
W15962,692,s7229,62,2025-10-01,Mobile
W15963,1168,s4290,139,2026-02-01,Tablet
W15964,1342,s526,86,2026-02-22,Tablet
W15965,655,s8049,149,2026-02-27,Mobile
W15966,1362,s6040,121,2025-08-21,Mobile
W15967,1905,s7285,120,2025-06-02,Mobile
W15968,675,s4588,95,2025-08-20,Laptop
W15969,281,s4222,116,2025-07-19,TV
W15970,1416,s5641,104,2025-05-30,Mobile
W15971,162,s7386,177,2025-12-10,Laptop
W15972,34,s1187,117,2025-04-04,Tablet
W15973,1483,s1720,171,2025-05-31,TV
W15974,512,s3001,150,2025-05-05,Tablet
W15975,480,s5777,33,2025-09-10,Mobile
W15976,856,s3035,87,2025-08-25,Tablet
W15977,1206,s2782,170,2025-06-17,Mobile
W15978,1286,s4569,172,2025-08-10,TV
W15979,188,s8322,133,2025-09-06,TV
W15980,159,s2336,66,2025-10-26,Mobile
W15981,629,s3497,170,2026-02-07,Laptop
W15982,707,s4837,112,2026-02-02,Mobile
W15983,1318,s1226,176,2025-05-07,TV
W15984,984,s1779,107,2025-08-22,Tablet
W15985,173,s564,75,2026-01-02,Mobile
W15986,896,s6121,147,2026-02-10,Laptop
W15987,941,s2912,158,2025-10-08,Mobile
W15988,1293,s3404,49,2025-05-14,TV
W15989,255,s382,141,2025-07-27,TV
W15990,1782,s3994,65,2025-10-28,Laptop
W15991,1292,s8297,26,2025-07-14,Laptop
W15992,92,s2413,30,2025-03-31,Tablet
W15993,1840,s6085,56,2025-06-09,TV
W15994,1507,s6574,16,2025-04-03,Laptop
W15995,667,s8619,102,2025-08-17,Tablet
W15996,1357,s6810,108,2025-12-26,Mobile
W15997,1213,s649,13,2025-04-03,Tablet
W15998,161,s4615,25,2025-07-01,TV
W15999,660,s7384,29,2025-08-10,Tablet
W16000,1358,s5576,25,2025-09-09,Tablet
W16001,1741,s6220,66,2025-10-30,Tablet
W16002,1418,s6373,72,2025-04-19,TV
W16003,1930,s4338,42,2025-08-21,Mobile
W16004,1810,s1091,66,2025-11-24,TV
W16005,1116,s504,75,2025-05-18,Mobile
W16006,1809,s8146,93,2025-11-21,TV
W16007,1600,s5652,105,2025-07-29,TV
W16008,1196,s140,61,2025-04-26,Tablet
W16009,420,s5942,166,2025-09-11,Laptop
W16010,745,s5807,68,2025-05-10,Mobile
W16011,366,s3906,97,2025-07-01,Tablet
W16012,1069,s1317,77,2025-12-02,Tablet
W16013,1647,s6212,54,2025-06-03,TV
W16014,549,s5328,129,2025-04-13,Laptop
W16015,610,s940,23,2025-06-17,Laptop
W16016,1620,s4579,51,2025-10-26,Tablet
W16017,336,s886,84,2025-09-17,Mobile
W16018,980,s4947,128,2025-04-15,Tablet
W16019,488,s1363,30,2025-10-05,Laptop
W16020,1282,s7978,158,2025-11-09,Laptop
W16021,1747,s7828,180,2025-10-16,Laptop
W16022,1837,s3566,82,2026-01-25,Mobile
W16023,382,s6590,149,2025-08-10,Laptop
W16024,683,s7340,35,2025-03-23,Mobile
W16025,1929,s7469,50,2025-11-18,Tablet
W16026,1134,s8732,40,2025-07-20,Mobile
W16027,1376,s592,178,2025-05-05,Laptop
W16028,1216,s7750,154,2025-08-12,Tablet
W16029,518,s7465,41,2025-03-17,TV
W16030,1922,s3109,86,2025-09-10,Tablet
W16031,1090,s2534,150,2025-03-28,TV
W16032,528,s4254,80,2025-03-31,Laptop
W16033,921,s2433,170,2025-03-31,Mobile
W16034,1596,s7654,50,2025-05-21,Laptop
W16035,323,s7213,93,2026-03-01,Tablet
W16036,1999,s8404,70,2025-12-10,Tablet
W16037,241,s4421,122,2025-08-29,Tablet
W16038,1642,s2690,106,2025-07-23,TV
W16039,1514,s2498,157,2025-05-02,Mobile
W16040,1542,s7954,13,2025-05-19,TV
W16041,1022,s4866,77,2025-06-13,Mobile
W16042,1133,s4891,99,2025-10-31,Tablet
W16043,1620,s6598,104,2025-10-12,Laptop
W16044,323,s6266,135,2025-07-08,Laptop
W16045,549,s3387,128,2025-08-24,Tablet
W16046,674,s5728,151,2025-03-10,Laptop
W16047,784,s3997,36,2025-04-12,Tablet
W16048,1164,s8795,25,2026-02-18,Mobile
W16049,1726,s5899,103,2025-05-23,Laptop
W16050,1539,s3866,64,2025-07-22,Mobile
W16051,1128,s137,180,2025-09-27,Tablet
W16052,1397,s2616,109,2026-03-06,Mobile
W16053,17,s272,124,2025-10-05,Tablet
W16054,1038,s3933,93,2025-10-28,Mobile
W16055,771,s2839,158,2026-01-16,TV
W16056,1085,s6640,72,2025-10-07,TV
W16057,606,s3479,69,2025-12-16,TV
W16058,35,s342,168,2025-11-02,Mobile
W16059,695,s5110,119,2025-06-19,Laptop
W16060,699,s4173,111,2025-06-10,Tablet
W16061,1337,s7026,169,2025-12-05,TV
W16062,1730,s8613,30,2026-02-17,Tablet
W16063,1269,s5106,157,2026-01-06,Mobile
W16064,1912,s4356,105,2026-02-04,Mobile
W16065,596,s974,88,2025-04-01,TV
W16066,1519,s6689,17,2025-12-25,Tablet
W16067,1567,s517,95,2025-12-18,Mobile
W16068,1237,s4740,161,2025-11-03,TV
W16069,618,s3298,27,2025-12-20,Tablet
W16070,256,s898,60,2026-02-17,TV
W16071,1035,s8546,88,2025-06-19,TV
W16072,1675,s1584,151,2025-05-08,Laptop
W16073,1654,s4543,159,2026-01-24,TV
W16074,1437,s2577,47,2025-03-11,TV
W16075,1705,s4010,174,2026-02-15,Mobile
W16076,1789,s5077,61,2026-02-17,Tablet
